"","SITE_CD","STRM_NM","MS_CD","UID","DT","MRG_SITE_CD","VST_NMBR","MIDLAT","MIDLONG","PRJCT","PRTCL","ADMIN_ST","PARENT_CD","ADMIN_UNIT_CD","STRTM","TRGTD","STRM_ORDR","STRM_SZ_ORDER","STRM_SZ_BNK","NAMC_BENCHMARK","ECRGN","CLIMATE","BTMLAT","BTMLONG","TRLAT","TRLONG","TOT_RCH_LEN","FLD_STATUS","PCT_OVRHD_CVR","BK_OVRHD_CVR","VEG_CMPLXTY","RPRN_VEG_CNPY_CVR","RPRN_VEG_UNDRSTRY_CVR","RPRN_VEG_GC","NON_NTVE_WDY","NTVE_WDY","NON_NTVE_HRB","NTVE_HRB","SDGE_RSH","INVSVE_INVRT_SP","OBSRVD_INVRT_RCHNSS","EXPCTD_INVRT_RCHNSS","OE_MACROINVRTBRTE","MMI_MACROINVRTBRTE","OE_MMI_MOD_USD","MOD_APPLCBLTY","MACROINVRTBRTE_CNT","TTL_N","PRD_TTL_N","TTL_P","PRD_TTL_P","SPCFC_CNDCTNCE","PRD_SPCFC_CNDCTNCE","pH","INSTNT_TEMP","TRBDTY","PCT_PL","RES_PL_DEP","PL_FREQ","LWD_FREQ","LWD_VL","PCT_FN","PCT_FN6","D16","D84","D50","GMTRC_MN_PRTCLE_DIAM","PL_TL_FN","PL_TL_FN6","BNK_CVR","BNK_CVR_STBLTY","BNK_STBLTY","BNK_CVR_BDRCK","BNK_CVR_CBBLE","BNK_CVR_LWD","BNK_CVR_VEG","BNKFLL_HT","INCSN_HT","FLDPLN_CNNCTVTY","INSTRM_HBTT_CMPLXTY","BNK_AN","THLWG_DEP_CV","THLWG_DEP_MN","PCT_DRY","BNKFLL_WT","WTTD_WT","FLD_WT","ENTRCH","SLPE","SNSTY","BVR_FLW_MD","BVR_SGN","WTR_WTHDRWL","DATECHNGE","CHNGRSN","GlobalID","coords.x1","coords.x2","optional"
"829","CY-LS-1006","Siwash Creek","CYFO-1006","69871C9E-98B9-4FA0-8711-4384F482BC53","2016/07/08 00:00:00",NA,"1",67.084827,-149.380629,"AK_CY_UTILITYCORRIDOR_2016","WADEABLE","AK","AKF00000","AKF03000","CY-UtilityCorridor","Random","3",NA,NA,NA,"Interior Highlands",NA,NA,NA,NA,NA,150,"Sampled - Full Reach",NA,95.6,1.78,0,0.26,0.55,0,100,0,100,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.1,NA,7.13,9.6,0.38,NA,NA,NA,NA,NA,NA,NA,42,105,76,6,NA,NA,79,79,100,0,4,0,60,NA,NA,NA,0.68,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018/03/29 00:00:00","protocol did not match Rosgen or methods used in 2017 so removed this data","{5A75BEFD-DA1B-4C1A-A35C-155C53E55104}",-149.380629,67.0848270000001,TRUE
"830","NPRA15-SS-9186",NA,"NPRA15-9186","1000241","2015/07/23 00:00:00",NA,"1",70.4381,-152.5344,"NPRA15","WADEABLE","AK","AKF00000","AKF01000","NPRA East","Random","2",NA,"SmallWadeable",NA,"Arctic Coastal Plain",NA,NA,NA,NA,NA,150,"Sampled - Full Reach",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,NA,155.3,NA,7.99,6.7,NA,NA,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.41,-0.51,0.11,NA,0.97,0.4,0,3.5,1.35,NA,NA,NA,NA,"NONE","ABSENT",NA,"2018/02/16 00:00:00","initial import into AquADat","{5C6C26E9-C045-4B20-9F8C-E2BB612ADC8F}",-152.5344,70.4381000000001,TRUE
"831","NB-SS-9101","Rock Creek","BLM14-9101","5524638908","2015/07/27 00:00:00",NA,"1",40.442527,-116.807564,"NV","WADEABLE","NV","NVB00000","NVB01000","Battle Mountain District","Random","2","SS","SmallWadeable","SouthernXericBasin_SmallWadeable","SouthernXericBasin","Xeric",40.442881,-116.807246,40.442258,-116.808255,150,"Sampled - Full Reach",77.3,76.2,1.02,NA,NA,NA,NA,NA,NA,NA,NA,"ABSENT",NA,NA,NA,48.57296421,"NV_MMI","Pass",300,193.9,144.1,59,43.3,744,332,7.82,18,NA,3.47,0.1,13.3,0,0,29.3,30.6,1,78,22,3,NA,NA,6,6,94,NA,NA,NA,NA,0.13,0.38,-0.46,0.59,161,NA,NA,0,2.19,0.97,NA,NA,3.67,1.36,"NONE","ABSENT",NA,"2018/11/12 00:00:00","typo for model applicability","{D4A19208-F9BD-47B5-9D1A-89449581CA07}",-116.807564,40.442527,TRUE
"832","US-LS-10206","PINE CREEK","BLMMaster-10206","C28FE696-6CED-475D-A1A2-BD4EC646B34E","2017/08/29 00:00:00",NA,"1",43.491268,-111.413105,"ID_US_STANDARD_2017","WADEABLE","ID","IDI00000","IDI01000","Upper Snake Field Office","Random","3","LS","SmallWadeable","NorthernRockies_SmallWadeable","NorthernRockies","Mountains",43.491121,-111.414226,43.491109,-111.411983,185.2,"Sampled - Full Reach",2.7,94.1,2.14,0.18,0.3,0.33,0,91,82,100,95,"PRESENT",9,18.691301,0.481507,NA,"PIBO","Pass",300,399,150.2,19,25,492,330.5,7.73,14.3,NA,0,NA,0,4.418,0.807,8.1,11.9,15,165,81,6,NA,NA,100,100,100,0,4,1,87,0.17,0.29,-0.65,NA,147,0.26,0.32,0,9.7,8.37,23.45,2.49,0.68,1.02,"NONE","ABSENT","ABSENT","2018/11/12 00:00:00","2017 bug data added","{01570D4A-EF8E-48F9-8ECE-1A50127D7E10}",-111.413105,43.491268,TRUE
"833","TA-LS-18710","CARRIZO CREEK","BLMMaster-18710","68B0E2F0-94EC-4110-B1BA-192D3DDC858F","2017/06/08 00:00:00",NA,"1",35.893185,-104.442066,"NM_FMD_STANDARD_2016","WADEABLE","NM","NMF00000","NMF02000","TAOS FIELD OFFICE","Random","4","LS","SmallWadeable","RangelandPlains_SmallWadeable","RangelandPlains","Plains",35.89288,-104.441347,35.893184,-104.442895,150,"Sampled - Full Reach",1.2,31.8,0.28,0,0.01,0,0,36,77,95,27,NA,NA,NA,NA,NA,NA,NA,NA,205.1,235,11.3,31.4,980,365.5,8.43,21.7,1.35,75.47,0.87,33.3,0.606,0.026,11.3,13,10,274,42,5,NA,NA,59,54,90,12,19,0,22,0.33,0.94,-0.15,0.16,NA,0.71,0.51,0,8.26,5.87,17.75,1.68,1.35,1.05,"NONE","ABSENT","ABSENT","2018/03/15 00:00:00","initial import into AquADat","{CB50F1C5-BF0C-4AD2-BBBE-A969DDA6D4A7}",-104.442066,35.8931850000001,TRUE
"834","HC-SS-8480","UNNAMED","BLM13-8480","12452","2013/07/05 00:00:00",NA,"1",41.3546,-119.8528,"NorCal","WADEABLE","CA","CAN00000","CAN07000","Home Camp","Random","2","SS","SmallWadeable","NorthernXericBasin_SmallWadeable","NorthernXericBasin","Xeric",41.3548,-119.8521,41.3542,-119.8534,150,"Sampled - Full Reach",6.7,13.6,0.79,NA,NA,NA,NA,NA,NA,NA,NA,"ABSENT",NA,NA,NA,30.70309147,"NV_MMI","Pass",300,11117.3,238.7,182,52.1,181.3,168,7.83,28.9,NA,NA,NA,NA,0,0,90.5,NA,NA,NA,NA,NA,NA,NA,52,48,81,NA,NA,NA,NA,0.04,0.31,-0.43,0.31,NA,0.38,0.11,0,2.05,1.43,NA,NA,2.37,1.18,"NONE","ABSENT",NA,"2018/11/12 00:00:00","typo for model applicability","{C6B64586-B662-4BD7-B9EA-D3E643D6FCCD}",-119.8528,41.3546000000001,TRUE
"835","PR-SS-12511","ROBA CREEK","BLMMaster-12511","B7CC5DFF-006B-4F25-91FF-8E6F7A652E2C","2017/07/28 00:00:00",NA,"1",44.249447,-119.985025,"OR_PR_PERENNIAL_2016","WADEABLE","OR","ORP00000","ORP04000","PRINEVILLE DISTRICT OFFICE","Random","2","SS","SmallWadeable","NorthernRockies_SmallWadeable","NorthernRockies","Mountains",NA,NA,44.24978,-119.984561,150,"Sampled - Partial Reach",88.5,93.6,1.58,0,0.1,0.03,0,100,100,100,80,NA,NA,NA,NA,NA,NA,NA,NA,357.4,148.5,48.9,29.8,168.6,172.2,7.28,20.7,NA,17.13,0.06,80,13.333,4.552,18.2,19.1,2,100,40,4,11,11,59,59,86,0,25,0,26,0.3,0.5,-0.53,NA,145,NA,NA,38.7,3.27,0.41,7.85,2.04,2.53,NA,"NONE","ABSENT","ABSENT","2018/03/15 00:00:00","initial import into AquADat","{DD26C363-F365-457E-AF30-23587D52F817}",-119.985025,44.249447,TRUE
"836","GL-SS-1114",NA,"GAFO-1114","E6DB0A15-F80F-41C2-80AA-44C885B3C1E1","2017/06/25 00:00:00",NA,"1",60.326991,-142.304808,"AK_GL_STANDARD_2016","WADEABLE","AK","AKA00000","AKA02000","Glennallen Field Office","Random","1",NA,"SmallWadeable",NA,"Pacific Coastal Mountains",NA,60.327559,-142.305224,60.326452,-142.304949,150,"Sampled - Full Reach",0,29.1,1.09,0.03,0.25,0.3,0,100,0,95,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.5,NA,8.28,2.2,4.58,0,NA,0,0,0,7.3,9.2,11,170,70,5,NA,NA,81,81,100,0,20,0,44,0.35,0.59,-0.46,0.3,NA,0.27,0.24,0,5.35,4.46,10.8,2.66,4.22,1.21,"NONE","ABSENT","ABSENT","2018/02/16 00:00:00","initial import into AquADat","{9841647D-1E7E-48D3-97DA-7F98C4E5C8B8}",-142.304808,60.3269910000001,TRUE
"837","XN-LS-4026","Marys Creek","BLM13-4026","3664470891","2015/07/12 00:00:00",NA,"1",42.259171,-115.954971,"WRSA","WADEABLE","ID","IDB00000","IDB02000","XE_NORTH","Random","4","LS","SmallWadeable","NorthernXericBasin_SmallWadeable","NorthernXericBasin","Xeric",42.259627,-115.95404,42.258733,-115.955846,180,"Sampled - Partial Reach",13.8,62.8,1.26,NA,NA,NA,NA,NA,NA,NA,NA,"ABSENT",4,19.794935,0.202072,NA,"ColumbiaRiverBasin_PIBO","Pass",300,239,138.4,40.3,46.9,131.1,189.5,8.62,17.6,NA,14.16,1.09,7.9,0,0,2.2,2.2,31,174,75,7,NA,NA,93,93,100,NA,NA,NA,NA,0.25,0.55,-0.4,0.27,147,1.1,0.25,0,5.45,3.75,NA,NA,0.42,NA,"NONE","ABSENT",NA,"2018/11/12 00:00:00","typo for model applicability","{F77D8A25-D5A9-4B0E-809A-81F311FB4710}",-115.954971,42.259171,TRUE
"838","PR-RV-10751","John Day River","BLMMaster-10751","70E4E7A3-9EF0-4DBC-BB85-5DE8F690D046","2016/08/05 00:00:00",NA,"1",45.216193,-120.528574,"OR_PR_PERENNIAL_2016","WADEABLE","OR","ORP00000","ORP04000","PRINEVILLE DISTRICT OFFICE","Random","6","RV","LargeWadeable","NorthernXericBasin_LargeWadeable","NorthernXericBasin","Xeric",45.218042,-120.526326,45.216576,-120.533905,823.2,"Sampled - Partial Reach",12,36.6,0.46,0,0.32,0.07,0,33,6,78,94,"ABSENT",6,13.74898,0.436396,NA,"OR_WesternCordillera_ColumbiaPlateau","Pass",300,309,155.6,16.7,30.8,264,160.6,8.92,26.4,NA,37.86,1.91,1.5,0,0,6.7,7.9,23,207,87,6,6,9,82,82,100,17,26,2,29,1.01,1.75,-0.08,NA,155,NA,NA,0,51.87,28.42,74.9,1.44,0.29,NA,"NONE","ABSENT","ABSENT","2018/11/12 00:00:00","typo for model applicability","{A57C88FC-2640-4194-809B-62784A6C54EC}",-120.528574,45.216193,TRUE
"839","EL-SS-8135","SMOKE CREEK","BLM13-8135","12427","2013/08/05 00:00:00",NA,"1",40.7073,-120.1192,"NorCal","WADEABLE","CA","CAN00000","CAN05000","Eagle Lake Field Office","Random","2","SS","SmallWadeable","NorthernXericBasin_SmallWadeable","NorthernXericBasin","Xeric",40.7068,-120.1195,40.7079,-120.1188,150,"Sampled - Full Reach",0.9,22.7,0.59,NA,NA,NA,NA,NA,NA,NA,NA,"ABSENT",NA,NA,NA,55.3266595,"NV_MMI","Pass",300,341,274.7,15,47.6,120.8,202.7,9.25,23.4,NA,NA,NA,NA,0,0,44.8,NA,NA,NA,NA,NA,NA,NA,69,67,90,NA,NA,NA,NA,0.11,0.26,-0.6,0.09,NA,0.35,0.28,0,1.91,1.88,NA,NA,1.29,1.1,"NONE","ABSENT",NA,"2018/11/12 00:00:00","typo for model applicability","{A078E463-5AD6-4A96-83B9-3E098539BD53}",-120.1192,40.7073,TRUE
"840","MN-SS-1133","Bear Creek","BLM13-1133","9545233840","2014/07/19 00:00:00",NA,"1",46.803241,-113.350443,"WRSA","WADEABLE","MT","MTB00000","MTB01000","MT_NROCK","Random","2","SS","SmallWadeable","NorthernRockies_SmallWadeable","NorthernRockies","Mountains",46.802698,-113.350322,46.803672,-113.350806,150,"Sampled - Partial Reach",75.2,91.5,1.04,NA,NA,NA,NA,NA,NA,NA,NA,"ABSENT",12,13.274633,0.90398,NA,"ColumbiaRiverBasin_PIBO","Pass",300,92.9,88.1,21.5,9.5,359,205.2,8.22,9.1,NA,6.41,0.27,22.2,0.833,0.067,4,5.6,15,120,40,5,NA,NA,72,44,56,NA,NA,NA,NA,0.33,0.67,-0.35,0.75,118,NA,NA,0,2.71,1.87,NA,NA,NA,NA,"NONE","ABSENT",NA,"2018/11/12 00:00:00","typo for model applicability","{A675D6E9-5127-4161-A03C-1AD025963C8C}",-113.350443,46.8032410000001,TRUE
"841","AA-006-2016","Nolan Creek","AA-006-2016","57BEAF65-9C2B-4CF2-B3AE-97652D9ECECC","2016/08/11 00:00:00",NA,"1",67.483501,-150.221499,"AK_CY_UTILITYCORRIDOR_2016","WADEABLE","AK","AKF00000","AKF03000",NA,"Targeted","3",NA,"SmallWadeable",NA,"Brooks Range",NA,67.482923,-150.222209,67.484011,-150.220222,168,"Sampled - Full Reach",10.2,32.4,0.54,0,0.25,0.17,0,100,0,100,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,766,NA,8.22,11.5,0.33,NA,NA,NA,4.167,0.305,9.4,15.4,7,57,22,4,NA,NA,16,13,79,0,10,0,21,0.24,0.57,-0.36,0.2,NA,0.28,0.13,0,8.51,5.22,NA,NA,1.92,1.14,"NONE","ABSENT","PRESENT","2018/03/29 00:00:00","50% covered banks were changed to be included as covered as specified by the MIM protocol; this increased the percent covered banks at most 2016 sites ","{5F530D0A-D363-4C48-919C-8CDF711161D6}",-150.221499,67.483501,TRUE
"842","RA-TR-1337","MUDDY CREEK","RA-TR-1337","DB9D419C-B398-421B-B1DE-3C629600202B","2017/06/07 00:00:00",NA,"1",41.299885,-107.741953,"WY_RA_STANDARD_2016","WADEABLE","WY","WYD00000","WYD03000",NA,"Targeted","5","RV","SmallWadeable","EasternXericBasin_SmallWadeable","EasternXericBasin","Xeric",41.300466,-107.741755,41.299708,-107.742642,150,"Sampled - Full Reach",0.9,16.6,0.66,0,0.05,0,0,77,100,100,100,"ABSENT",NA,NA,NA,NA,NA,NA,NA,725.8,193.3,84.6,24.4,655,495,8.35,16.9,NA,0,NA,0,0,0,93.8,95.2,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,0.85,-0.31,NA,NA,0.31,0.42,0,4.81,2.64,10.55,2.33,0.08,1.34,"NONE","ABSENT","ABSENT","2018/03/15 00:00:00","initial import into AquADat","{70356E57-491E-495B-B040-74E526FB64D8}",-107.741953,41.2998850000001,TRUE
"843","RA-SS-14361","JUNK CREEK","BLMMaster-14361","B737150E-7BB1-4798-9416-20503411B967","2017/08/16 00:00:00",NA,"1",42.240893,-106.991382,"WY_RA_STANDARD_2016","WADEABLE","WY","WYD00000","WYD03000","Rawlins Field Office","Random","1","SS","SmallWadeable","EasternXericBasin_SmallWadeable","EasternXericBasin","Xeric",42.241311,-106.99083,42.240469,-106.991853,150,"Sampled - Full Reach",2.7,13.4,0.99,0,0.05,0,0,100,100,100,100,"ABSENT",NA,NA,NA,NA,NA,NA,NA,207.1,244.3,7,22.1,132.2,318.1,8.3,14.9,NA,0.87,0.23,6.7,0,0,87.1,89,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,0.54,-0.33,NA,NA,NA,NA,NA,0.8,0.45,2.55,2.33,3.38,1.19,"NONE","ABSENT","ABSENT","2018/03/15 00:00:00","initial import into AquADat","{8FA729A2-7226-45AA-A508-E21B6700D5AB}",-106.991382,42.240893,TRUE
"844","FR-TR-010","Green Creek","FR-TR-010","CDAD1829-A31F-490D-AADC-DA2F10F87B27","2016/08/07 00:00:00",NA,"1",38.5214,-106.164226,"CO_FR_STANDARD_2016","WADEABLE","CO","COF00000","COF02000",NA,"Targeted","3","LS","SmallWadeable","SouthernRockies_SmallWadeable","SouthernRockies","Mountains",38.521624,-106.16361,38.521038,-106.164656,150,"Sampled - Full Reach",77,98.9,1.61,0.11,0.37,0.66,9,100,0,100,68,"ABSENT",NA,NA,NA,36.2,"CO_EDAS-Biotype1",NA,306,134.7,139.9,4.4,9.6,87.1,94.3,7.78,15.2,NA,17,0.22,46.7,16.667,3.834,5.6,7.1,18,180,76,6,NA,NA,29,29,90,0,11,4,22,0.32,0.59,-0.43,0.69,NA,0.23,0.33,0,4.52,2.74,NA,NA,4.54,1.34,"NONE","COMMON","ABSENT","2018/03/29 00:00:00","50% covered banks were changed to be included as covered as specified by the MIM protocol; this increased the percent covered banks at most 2016 sites ","{0FE56E0C-F71A-4C84-8664-C706C689C69B}",-106.164226,38.5214,TRUE
"845","NB-SS-9107","Campbell Creek","BLM14-9107","9297365426","2014/08/17 00:00:00",NA,"1",39.300742,-117.711679,"NV","WADEABLE","NV","NVB00000","NVB01000","Battle Mountain District","Random","2","SS","SmallWadeable","SouthernXericBasin_SmallWadeable","SouthernXericBasin","Xeric",39.300157,-117.71132,39.301219,-117.711886,150,"Sampled - Interrupted Flow",26.9,31.8,1.3,NA,NA,NA,NA,NA,NA,NA,NA,"ABSENT",NA,NA,NA,30.20061048,"NV_MMI","Pass",300,643,195.7,137,34.9,997,134.8,8.13,18.8,NA,NA,NA,NA,0,0,11.8,16.6,6,115,39,4,NA,NA,76,76,100,NA,NA,NA,NA,0.18,0.63,-0.26,0.26,137,NA,0.02,21.7,1.65,0.33,NA,NA,4.2,1.17,"NONE","ABSENT",NA,"2018/11/12 00:00:00","typo for model applicability","{57A1DEF2-65D0-4F4B-9591-4405DBC1D848}",-117.711679,39.3007420000001,TRUE
"846","AA-STR-0006","Cherry Creek","AA-STR-0006","9793269437","2014/08/10 00:00:00",NA,"1",64.056222,-141.151212,"AKEFO","WADEABLE","AK","AKF00000","AKF02000",NA,"Targeted","3",NA,"LargeWadeable",NA,"Interior Highlands",NA,64.057173,-141.150873,64.055091,-141.151036,270,"Sampled - Full Reach",7.2,72.7,1.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214.7,NA,7.7,6.1,3.56,NA,NA,NA,1.481,0.219,0,0,22,114,54,6,NA,NA,76,76,100,NA,NA,NA,NA,0.44,0.96,-0.21,0.8,NA,0.31,0.44,0,10.48,9.41,NA,NA,0.7,1.17,"NONE","ABSENT",NA,"2018/03/29 00:00:00","stream size order categories for AK and the lower 48 are determined differently so this data was removed so it is not misleading","{12FC50F5-79C5-490F-A551-4FFEEE3E7925}",-141.151212,64.056222,TRUE
"847","NW-SS-9263",NA,"BLM14-9263","8215453734","2015/08/27 00:00:00",NA,"1",41.464348,-118.901935,"NV","WADEABLE","NV","NVW00000","NVW03000","Winnemuccca District","Random","1","SS","SmallWadeable","NorthernXericBasin_SmallWadeable","NorthernXericBasin","Xeric",41.464655,-118.901245,41.464165,-118.902887,150,"Sampled - Interrupted Flow",51.6,67.9,1.53,NA,NA,NA,NA,NA,NA,NA,NA,"ABSENT",NA,NA,NA,42.64446791,"NV_MMI","Pass",300,497.5,305,123,42.1,236,145.8,6.97,14.5,NA,NA,NA,NA,0,0,7,14.5,7,24,14,3,NA,NA,95,83,88,NA,NA,NA,NA,0.24,0.45,-0.51,0.46,86,NA,0.01,9.7,0.88,0.52,NA,NA,10.81,1.02,"NONE","ABSENT",NA,"2018/11/12 00:00:00","typo for model applicability","{15039FE8-41C1-4626-92FA-2C511CF702C3}",-118.901935,41.464348,TRUE
"848","FA-RV-15794","Plata River, La","BLMMaster-15794","166BC0E2-EBE9-4794-8BB9-232C745CEC1E","2016/08/21 00:00:00",NA,"1",36.847925,-108.218736,"NM_FMD_STANDARD_2016","WADEABLE","NM","NMF00000","NMF01000","FARMINGTON FIELD OFFICE","Random","5","RV","SmallWadeable","EasternXericBasin_SmallWadeable","EasternXericBasin","Xeric",36.847443,-108.219061,36.848507,-108.218835,150,"Sampled - Full Reach",90.1,85.8,2.17,0.49,0.44,0.66,95,100,55,95,100,NA,NA,NA,NA,NA,NA,NA,NA,633.4,234.8,487.4,21.8,1358,405,7.58,22.5,NA,0,NA,0,0,0,95.3,95.3,2,2,2,1,NA,NA,74,12,12,0,1,0,61,0.24,0.67,-0.28,1.41,NA,0.4,0.12,0,4.1,NA,4.88,1.19,0.26,1.25,"NONE","ABSENT","ABSENT","2018/03/29 00:00:00","50% covered banks were changed to be included as covered as specified by the MIM protocol; this increased the percent covered banks at most 2016 sites ","{C94A4E3F-C2BB-4836-BD33-7D74A3D4B8F8}",-108.218736,36.847925,TRUE
"849","NPRA15-SS-9238",NA,"NPRA15-9238","1000246","2015/07/19 00:00:00",NA,"1",69.9837,-161.3805,"NPRA15","WADEABLE","AK","AKF00000","AKF01000","NPRA West","Random","1",NA,"SmallWadeable",NA,"Arctic Coastal Plain",NA,NA,NA,NA,NA,150,"Sampled - Full Reach",3.7,13.1,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.2,NA,104,NA,7.51,10.7,NA,NA,NA,NA,0,0,77.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,0.51,-0.4,0.24,NA,0.63,0.55,0,2.54,2.4,NA,NA,NA,NA,"NONE","ABSENT",NA,"2018/02/16 00:00:00","initial import into AquADat","{2F86F1BE-6702-437C-833E-E19A8A7BE362}",-161.3805,69.9837000000001,TRUE
"850","FR-TR-002","Alder Creek","FR-TR-002","AD2C55EE-8A0D-42AA-9FEF-D9AE3ECFAEFA","2016/06/23 00:00:00",NA,"1",38.366955,-106.058525,"CO_FR_STANDARD_2016","WADEABLE","CO","COF00000","COF03000",NA,"Targeted","1","SS","SmallWadeable","SouthernRockies_SmallWadeable","SouthernRockies","Mountains",38.36699,-106.057921,38.366614,-106.059033,150,"Sampled - Full Reach",80.1,88.5,1.86,0.01,0.23,0.22,0,100,100,100,62,"ABSENT",NA,NA,NA,62.7,"CO_EDAS-Biotype1",NA,342,288.6,102.9,21.5,43.9,152,145.3,7.51,10.4,NA,11.23,0.21,26.7,24.667,7.846,27.3,31.8,2,40,16,3,NA,NA,30,23,83,0,3,1,34,0.13,0.35,-0.49,0.69,NA,NA,NA,0,4.11,2.64,4.36,1.06,4.21,1.42,"MINOR","RARE","ABSENT","2018/03/29 00:00:00","50% covered banks were changed to be included as covered as specified by the MIM protocol; this increased the percent covered banks at most 2016 sites ","{936E7584-F621-4392-99BF-1E5EBA93AC24}",-106.058525,38.3669550000001,TRUE
"851","AS-LS3-9017",NA,"AK14-9017","4223026197","2014/07/26 00:00:00",NA,"1",65.373603,-144.899938,"AKEFO","WADEABLE","AK","AKF00000","AKF02000","Steese and White Mtns","Random","4",NA,"LargeWadeable",NA,"Interior Highlands",NA,65.374621,-144.89428,65.374978,-144.905408,610,"Sampled - Full Reach",5.2,47.6,1.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.3,NA,7.82,9.3,0.51,NA,NA,NA,0,0,4,4,30,167,80,6,NA,NA,46,43,91,NA,NA,NA,NA,0.44,0.91,-0.24,0.34,NA,0.33,0.51,0,20.26,15.12,NA,NA,1.39,1.18,"NONE","ABSENT",NA,"2018/03/29 00:00:00","stream size order categories for AK and the lower 48 are determined differently so this data was removed so it is not misleading","{2D6F6249-18DC-4FDB-A17A-6F5F977D5144}",-144.899938,65.3736030000001,TRUE
"852","TR-RV-11826","DOLORES RIVER","BLMMaster-11826","55F406FD-880D-4CD8-B345-35C24D5982C4","2017/08/30 00:00:00",NA,"1",38.077521,-108.91188,"CO_SW_STANDARD_2016","WADEABLE","CO","COS00000","COS01000","TRES RIOS FIELD OFFICE","Random","5","RV","LargeWadeable","EasternXericBasin_LargeWadeable","EasternXericBasin","Xeric",38.07801,-108.910651,38.077182,-108.912967,324.6,"Sampled - Partial Reach",2.1,90.2,1.31,0,0.3,0.69,6,100,0,100,94,NA,NA,NA,NA,NA,NA,NA,NA,261.7,201.6,53.9,23.2,290.9,251.3,8.18,20.3,NA,0,NA,0,0,0,38.2,38.8,1,106,38,3,NA,NA,53,53,97,0,0,0,52,0.45,1.1,-0.13,0.12,NA,NA,NA,0,15.42,14.18,46.95,3,0.28,NA,"NONE","ABSENT","ABSENT","2018/03/15 00:00:00","initial import into AquADat","{DC3CF5E8-5B6E-4FF3-9A40-B4937F48D3B1}",-108.91188,38.077521,TRUE
"853","TA-RV-12962","GRANDE, RIO","BLMMaster-12962","FC47730A-D420-4A23-952F-28EE0B0EFD44","2017/06/21 00:00:00",NA,"1",36.457688,-105.729094,"NM_FMD_STANDARD_2016","BOATABLE","NM","NMF00000","NMF02000","TAOS FIELD OFFICE","Random","6","RV","Boatable","EasternXericBasinSouthernXericBasin_Boatable","EasternXericBasin","Xeric",36.454816,-105.728701,36.460578,-105.729475,640,"Sampled - Full Reach",NA,11,0.66,0,0.03,0,0,100,91,100,68,NA,NA,NA,NA,NA,NA,NA,NA,541,158.1,105.8,36.4,200.7,209,7.98,19.4,10.16,NA,NA,NA,0,0,6.5,NA,NA,NA,NA,NA,NA,NA,100,100,100,NA,NA,NA,NA,0.4,0.69,-0.41,NA,NA,NA,NA,0,22.91,21.18,41,1.55,NA,NA,"NONE","ABSENT","ABSENT","2018/03/15 00:00:00","initial import into AquADat","{A8B785B8-F939-4636-AE17-12DA1936CEFB}",-105.729094,36.4576880000001,TRUE
"854","TA-RV-19734","MORA RIVER","BLMMaster-19734","697E8086-1077-4226-8BD2-29EE01B12291","2017/08/26 00:00:00",NA,"1",35.7505,-104.396047,"NM_FMD_STANDARD_2016","WADEABLE","NM","NMF00000","NMF02000","TAOS FIELD OFFICE","Random","5","RV","LargeWadeable","RangelandPlains_LargeWadeable","RangelandPlains","Plains",35.749041,-104.395358,35.749761,-104.397984,425.6,"Sampled - Full Reach",6.5,43.7,0.78,0.01,0.05,0.1,96,77,96,100,27,NA,NA,NA,NA,NA,NA,NA,NA,368.7,266.3,62.4,27.1,407.3,345.7,8.38,23.4,23.1,39.47,2.65,2.3,0,0,19.7,21.1,2,730,145,7,NA,NA,98,83,86,9,35,0,42,0.46,0.81,-0.34,0.53,NA,0.48,0.98,0,27.23,21.25,55.1,2.44,1.4,1.7,"NONE","ABSENT","ABSENT","2018/03/15 00:00:00","initial import into AquADat","{404BFBF7-9177-4DBC-8198-55049A36E141}",-104.396047,35.7505,TRUE
