,index,ReachID,SiteID,Year,Date,BRLat,BRLong,BFWidth,Grad,RchLen,BF_WDRatio,BF_Height,RPD ,PctPool,Sin ,PctDry,BankAngle,D50,PoolTailFines2,PctFines2,PctFines6,LWD_Freq,LWD_Vol,Program,nvcs_ecosystem,nvcs_group,nvcs_macrogroup,nvcs_division,nvcs_formation,nvcs_subclass,nvcs_class,nvcs_date_checked
2684,2684,6014,304,2011.0,,47.280623,-114.973021,1.96,3.7710000000000004,157.5,7.3,,0.16,19.75,1.182,,93.0,0.0165,25.96,,,203.17,64.314,PIBO,Northern Rocky Mountain Mesic Montane Mixed Conifer Forest,Central Rocky Mountain Mesic Grand Fir - Douglas-fir Forest,Central Rocky Mountain Mesic Lower Montane Forest,Rocky Mountain Cool Temperate Forest & Woodland,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-04T18:20:32.072481
2685,2685,1899,1373,2005.0,,45.104211,-114.16261999999999,4.85,3.068,171.1,21.92,,0.29,19.87,1.182,,79.0,0.073,0.0,,,93.51,329.38599999999997,PIBO,Rocky Mountain Lodgepole Pine Forest,Rocky Mountain Lodgepole Pine Forest & Woodland,Rocky Mountain Subalpine-High Montane Conifer Forest,Rocky Mountain Cool Temperate Forest & Woodland,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-04T18:23:23.829773
2686,2686,2414,1878,2006.0,,45.677999,-118.21687,10.47,1.7919999999999998,215.9,44.36,,0.51,20.8,1.182,,147.0,0.10800000000000001,2.93,,,111.16,61.621,PIBO,Northern Rocky Mountain Lower Montane Riparian Woodland and Shrubland,Rocky Mountain & Great Basin Lowland & Foothill Riparian Shrubland,"Western North American Montane-Subalpine Marsh, Wet Meadow & Shrubland","Western North American Freshwater-Marsh, Wet Meadow & Shrubland","Temperate to Polar Freshwater Marsh, Wet Meadow & Shrubland",Shrub & Herb Wetland,Shrub & Herb Vegetation,2019-09-04T18:23:24.356873
2687,2687,2585,1972,2006.0,,43.771211,-114.24508999999999,7.52,2.459,172.0,22.91,,0.23,15.76,1.182,,129.0,0.0205,9.89,,,81.4,22.439,PIBO,Rocky Mountain Lodgepole Pine Forest,Rocky Mountain Lodgepole Pine Forest & Woodland,Rocky Mountain Subalpine-High Montane Conifer Forest,Rocky Mountain Cool Temperate Forest & Woodland,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-04T18:23:25.013808
2688,2688,7822,1998,2013.0,,41.833420000000004,-111.57038600000001,2.69,4.0089999999999995,163.9,8.59,,0.18,19.89,1.182,,120.0,0.023,14.44,,,0.0,0.0,PIBO,Rocky Mountain Alpine-Montane Wet Meadow,Vancouverian & Rocky Mountain Montane Wet Meadow & Marsh,"Western North American Montane-Subalpine Marsh, Wet Meadow & Shrubland","Western North American Freshwater-Marsh, Wet Meadow & Shrubland","Temperate to Polar Freshwater Marsh, Wet Meadow & Shrubland",Shrub & Herb Wetland,Shrub & Herb Vegetation,2019-09-04T18:21:45.434576
2689,2689,2509,2056,2006.0,,42.086735,-114.261372,4.77,1.3519999999999999,164.9,24.43,,0.26,30.26,1.182,,126.0,0.06,10.8,,,0.0,0.0,PIBO,Inter-Mountain Basins Montane Sagebrush Steppe,Intermountain Mountain Big Sagebrush Steppe & Shrubland,Great Basin-Intermountain Tall Sagebrush Steppe & Shrubland,Western North American Cool Semi-Desert Scrub & Grassland,Cool Semi-Desert Scrub & Grassland,Cool Semi-Desert Scrub & Grassland,Desert & Semi-Desert,2019-09-04T18:23:25.529655
2690,2690,20,19,2003.0,,48.86052,-119.846971,6.47,0.45399999999999996,169.5,19.17,,0.47,75.52,1.181,,91.0,0.011000000000000001,22.04,,,1103.24,170.59,PIBO,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,Rocky Mountain Subalpine Dry-Mesic Spruce - Fir Forest & Woodland,Rocky Mountain Subalpine-High Montane Conifer Forest,Rocky Mountain Cool Temperate Forest & Woodland,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-04T18:21:30.052513
2691,2691,750,561,2003.0,,43.671015000000004,-114.03498700000002,8.75,1.635,228.2,22.76,,0.43,22.09,1.181,,109.0,0.066,1.33,,,65.73,18.412,PIBO,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland,Middle Rocky Mountain Montane Douglas-fir Forest & Woodland,Central Rocky Mountain Dry Lower Montane-Foothill Forest,Rocky Mountain Cool Temperate Forest & Woodland,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-04T18:23:26.108185
2692,2692,1612,1146,2003.0,,41.744448,-115.187427,5.84,1.544,160.6,23.03,,0.21,53.86,1.181,,118.0,0.05,7.68,,,130.76,6.962999999999999,PIBO,Great Basin Foothill and Lower Montane Riparian Woodland and Shrubland,Rocky Mountain & Great Basin Lowland & Foothill Riparian Shrubland,"Western North American Montane-Subalpine Marsh, Wet Meadow & Shrubland","Western North American Freshwater-Marsh, Wet Meadow & Shrubland","Temperate to Polar Freshwater Marsh, Wet Meadow & Shrubland",Shrub & Herb Wetland,Shrub & Herb Vegetation,2019-09-04T18:18:05.898663
2693,2693,7677,1176,2013.0,,42.601000000000006,-118.708598,2.53,1.319,167.5,5.38,,0.2,26.69,1.181,,84.0,0.009000000000000001,82.71,,,5.97,0.052000000000000005,PIBO,Columbia Plateau Western Juniper Woodland and Savanna,Columbia Plateau Western Juniper Open Woodland,Intermountain Singleleaf Pinyon - Utah Juniper - Western Juniper Woodland,Western North American Cool Temperate Woodland & Scrub,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-04T18:21:22.664685
2694,2694,1824,1305,2005.0,,48.301604,-113.968921,7.9,3.028,205.1,18.34,,0.24,15.07,1.181,,96.0,0.063,0.22,,,546.08,186.525,PIBO,Northern Rocky Mountain Mesic Montane Mixed Conifer Forest,Central Rocky Mountain Mesic Grand Fir - Douglas-fir Forest,Central Rocky Mountain Mesic Lower Montane Forest,Rocky Mountain Cool Temperate Forest & Woodland,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-04T18:23:26.705157
2695,2695,5963,1773,2011.0,,48.11548,-115.68631699999999,11.09,4.297,253.9,13.44,,0.47,11.03,1.181,,103.0,0.18,,,,866.48,953.2639999999999,PIBO,Northern Rocky Mountain Mesic Montane Mixed Conifer Forest,Central Rocky Mountain Mesic Grand Fir - Douglas-fir Forest,Central Rocky Mountain Mesic Lower Montane Forest,Rocky Mountain Cool Temperate Forest & Woodland,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-04T18:23:27.222114
2696,2696,6060,1819,2011.0,,46.407849,-114.80315,11.18,1.281,263.0,17.72,,0.5,21.14,1.181,,117.0,0.07400000000000001,1.33,,,304.18,51.589,PIBO,Northern Rocky Mountain Conifer Swamp,Rocky Mountain-Great Basin Swamp Forest,Rocky Mountain-Great Basin Montane Riparian Forest,Rocky Mountain-Great Basin Montane Flooded & Swamp Forest,Temperate Flooded & Swamp Forest,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-04T18:20:32.623665
2697,2697,2413,1877,2006.0,,45.726626,-118.17608200000001,12.29,1.7409999999999999,205.1,21.09,,0.62,30.03,1.181,,137.0,0.07200000000000001,0.78,,,292.54,569.654,PIBO,Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest,Central Rocky Mountain Douglas-fir - Pine Forest,Central Rocky Mountain Dry Lower Montane-Foothill Forest,Rocky Mountain Cool Temperate Forest & Woodland,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-04T18:23:27.816226
2698,2698,3928,2126,2007.0,,45.281021,-116.99951499999999,4.49,3.543,163.7,15.62,,0.0,0.0,1.181,,120.0,0.0965,,,,103.85,42.635,PIBO,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,Rocky Mountain Subalpine Dry-Mesic Spruce - Fir Forest & Woodland,Rocky Mountain Subalpine-High Montane Conifer Forest,Rocky Mountain Cool Temperate Forest & Woodland,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-04T18:23:28.392428
2699,2699,3924,2144,2007.0,,46.822334999999995,-109.27283899999999,4.76,1.495,198.0,20.69,,0.0,0.0,1.181,,141.0,0.054000000000000006,,,,40.4,7.653,PIBO,Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest,Central Rocky Mountain Douglas-fir - Pine Forest,Central Rocky Mountain Dry Lower Montane-Foothill Forest,Rocky Mountain Cool Temperate Forest & Woodland,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-04T18:23:28.934375
2700,2700,6512,3,2012.0,,48.538888,-119.824973,1.97,5.251,113.5,7.35,,0.14,24.58,1.18,,101.0,0.002,68.62,,,61.67,12.308,PIBO,Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest,Central Rocky Mountain Douglas-fir - Pine Forest,Central Rocky Mountain Dry Lower Montane-Foothill Forest,Rocky Mountain Cool Temperate Forest & Woodland,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-04T18:19:55.430493
2701,2701,2186,190,2006.0,,47.65972,-113.340349,4.75,1.561,166.6,13.11,,0.26,66.81,1.18,,119.0,0.021,26.41,,,258.1,58.64,PIBO,Open Water (Fresh),Open Water,Open Water,Open Water,Open Water,Open Water,Open Water,2019-09-04T18:18:50.913490
2702,2702,4160,276,2008.0,,45.923928000000004,-114.25748,7.69,0.451,164.0,12.12,,0.51,55.18,1.18,,77.0,0.01,27.33,,,939.02,508.707,PIBO,Rocky Mountain Lodgepole Pine Forest,Rocky Mountain Lodgepole Pine Forest & Woodland,Rocky Mountain Subalpine-High Montane Conifer Forest,Rocky Mountain Cool Temperate Forest & Woodland,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-04T18:21:17.592321
2703,2703,3880,302,2007.0,,46.928352000000004,-114.82518300000001,10.36,1.61,265.9,34.19,,0.3,29.26,1.18,,115.0,0.07,1.78,,,349.76,118.764,PIBO,Northern Rocky Mountain Lower Montane Riparian Woodland and Shrubland,Rocky Mountain & Great Basin Lowland & Foothill Riparian Shrubland,"Western North American Montane-Subalpine Marsh, Wet Meadow & Shrubland","Western North American Freshwater-Marsh, Wet Meadow & Shrubland","Temperate to Polar Freshwater Marsh, Wet Meadow & Shrubland",Shrub & Herb Wetland,Shrub & Herb Vegetation,2019-09-04T18:10:21.810943
2704,2704,7361,411,2013.0,,45.707059,-115.050375,14.15,1.145,244.6,25.41,,0.4,21.95,1.18,,112.0,0.0725,8.09,,,253.48,183.606,PIBO,Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest,Central Rocky Mountain Douglas-fir - Pine Forest,Central Rocky Mountain Dry Lower Montane-Foothill Forest,Rocky Mountain Cool Temperate Forest & Woodland,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-04T18:17:25.705413
2705,2705,653,482,2004.0,,44.859958,-113.794453,2.52,3.6260000000000003,165.2,17.74,,0.19,5.39,1.18,,126.0,0.055999999999999994,5.78,,,54.48,4.1,PIBO,Rocky Mountain Lodgepole Pine Forest,Rocky Mountain Lodgepole Pine Forest & Woodland,Rocky Mountain Subalpine-High Montane Conifer Forest,Rocky Mountain Cool Temperate Forest & Woodland,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-04T18:23:29.464327
2706,2706,1459,1017,2001.0,,44.419701,-118.52246699999999,9.5,1.5530000000000002,267.9,67.0,,0.27,32.74,1.18,,97.0,0.015,,,,332.21,240.49,PIBO,Northern Rocky Mountain Lower Montane Riparian Woodland and Shrubland,Rocky Mountain & Great Basin Lowland & Foothill Riparian Shrubland,"Western North American Montane-Subalpine Marsh, Wet Meadow & Shrubland","Western North American Freshwater-Marsh, Wet Meadow & Shrubland","Temperate to Polar Freshwater Marsh, Wet Meadow & Shrubland",Shrub & Herb Wetland,Shrub & Herb Vegetation,2019-09-04T18:23:29.999840
2707,2707,1915,1388,2005.0,,44.127486,-114.49861999999999,8.23,1.798,203.0,24.43,,0.5,37.24,1.18,,98.0,0.055999999999999994,1.05,,,34.48,9.651,PIBO,Rocky Mountain Alpine-Montane Wet Meadow,Vancouverian & Rocky Mountain Montane Wet Meadow & Marsh,"Western North American Montane-Subalpine Marsh, Wet Meadow & Shrubland","Western North American Freshwater-Marsh, Wet Meadow & Shrubland","Temperate to Polar Freshwater Marsh, Wet Meadow & Shrubland",Shrub & Herb Wetland,Shrub & Herb Vegetation,2019-09-04T18:23:30.578312
2708,2708,5514,1412,2010.0,,44.880035,-116.57449799999999,6.56,2.101,153.7,20.97,,0.2,50.03,1.18,,129.0,0.0525,8.57,,,169.16,52.998999999999995,PIBO,Northern Rocky Mountain Ponderosa Pine Woodland and Savanna,Central Rocky Mountain Ponderosa Pine Open Woodland,Central Rocky Mountain Dry Lower Montane-Foothill Forest,Rocky Mountain Cool Temperate Forest & Woodland,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-04T18:18:38.452099
2709,2709,2071,1506,2005.0,,43.773973,-115.644524,4.09,2.363,163.8,15.19,,0.23,39.13,1.18,,114.0,0.0055,33.69,,,366.3,98.294,PIBO,Rocky Mountain Lower Montane Riparian Woodland and Shrubland,Rocky Mountain-Great Basin Montane Riparian Forest,Rocky Mountain-Great Basin Montane Riparian Forest,Rocky Mountain-Great Basin Montane Flooded & Swamp Forest,Temperate Flooded & Swamp Forest,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-04T18:22:35.067121
2710,2710,2252,1816,2006.0,,46.402590000000004,-114.492924,9.36,,251.5,22.13,,0.36,47.87,1.18,,73.0,0.0375,12.42,,,656.06,117.666,PIBO,Northern Rocky Mountain Lower Montane Riparian Woodland and Shrubland,Rocky Mountain & Great Basin Lowland & Foothill Riparian Shrubland,"Western North American Montane-Subalpine Marsh, Wet Meadow & Shrubland","Western North American Freshwater-Marsh, Wet Meadow & Shrubland","Temperate to Polar Freshwater Marsh, Wet Meadow & Shrubland",Shrub & Herb Wetland,Shrub & Herb Vegetation,2019-09-04T18:23:31.149434
2711,2711,2589,2043,2006.0,,44.024909,-118.274188,12.52,1.0170000000000001,121.0,,,,,1.18,,127.0,,,,,,,PIBO,Inter-Mountain Basins Big Sagebrush Steppe,Intermountain Dry Tall Sagebrush Stepp & Shrubland,Great Basin-Intermountain Tall Sagebrush Steppe & Shrubland,Western North American Cool Semi-Desert Scrub & Grassland,Cool Semi-Desert Scrub & Grassland,Cool Semi-Desert Scrub & Grassland,Desert & Semi-Desert,2019-09-04T18:23:31.781012
2712,2712,6860,2295,2012.0,,48.612291,-116.00939,2.08,1.575,159.4,9.35,,0.14,24.03,1.18,,136.0,0.002,100.0,,,840.65,141.703,PIBO,Northern Rocky Mountain Mesic Montane Mixed Conifer Forest,Central Rocky Mountain Mesic Grand Fir - Douglas-fir Forest,Central Rocky Mountain Mesic Lower Montane Forest,Rocky Mountain Cool Temperate Forest & Woodland,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-04T18:21:02.526637
2713,2713,5774,2630,2010.0,,46.194377,-112.14109599999999,4.05,2.451,169.3,8.46,,0.4,41.7,1.18,,89.0,0.026000000000000002,43.18,,,64.97,10.735999999999999,PIBO,Northern Rocky Mountain Lower Montane Riparian Woodland and Shrubland,Rocky Mountain & Great Basin Lowland & Foothill Riparian Shrubland,"Western North American Montane-Subalpine Marsh, Wet Meadow & Shrubland","Western North American Freshwater-Marsh, Wet Meadow & Shrubland","Temperate to Polar Freshwater Marsh, Wet Meadow & Shrubland",Shrub & Herb Wetland,Shrub & Herb Vegetation,2019-09-04T18:16:52.908732
2714,2714,4584,2677,2008.0,,45.104794,-113.25353500000001,4.4,4.0,171.0,12.97,,0.2,27.66,1.18,,115.0,0.062,2.15,,,134.5,34.116,PIBO,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland,Middle Rocky Mountain Montane Douglas-fir Forest & Woodland,Central Rocky Mountain Dry Lower Montane-Foothill Forest,Rocky Mountain Cool Temperate Forest & Woodland,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-04T18:23:32.324179
2715,2715,5236,2843,2009.0,,44.755112,-112.87768100000001,1.74,2.543,168.3,6.58,,0.16,49.08,1.18,,123.0,0.002,51.0,,,0.0,0.0,PIBO,Inter-Mountain Basins Montane Sagebrush Steppe,Intermountain Mountain Big Sagebrush Steppe & Shrubland,Great Basin-Intermountain Tall Sagebrush Steppe & Shrubland,Western North American Cool Semi-Desert Scrub & Grassland,Cool Semi-Desert Scrub & Grassland,Cool Semi-Desert Scrub & Grassland,Desert & Semi-Desert,2019-09-04T18:23:32.847645
2716,2716,7300,99,2013.0,,47.581860999999996,-116.467327,8.1,0.8190000000000001,211.3,20.71,,0.57,51.92,1.179,,116.0,0.035,1.92,,,132.51,54.61,PIBO,"Developed, Low Intensity",Developed & Urban,Developed & Urban,Developed & Urban,Developed & Urban,Developed & Urban,Developed & Other Human Use,2019-09-04T18:23:33.372647
2717,2717,168,137,2002.0,,47.542849,-115.61225300000001,9.54,1.74,283.4,20.65,,0.44,26.39,1.179,,148.0,0.068,,,,218.77,88.329,PIBO,Northern Rocky Mountain Lower Montane Riparian Woodland and Shrubland,Rocky Mountain & Great Basin Lowland & Foothill Riparian Shrubland,"Western North American Montane-Subalpine Marsh, Wet Meadow & Shrubland","Western North American Freshwater-Marsh, Wet Meadow & Shrubland","Temperate to Polar Freshwater Marsh, Wet Meadow & Shrubland",Shrub & Herb Wetland,Shrub & Herb Vegetation,2019-09-04T18:17:14.107519
2718,2718,271,221,2001.0,,46.892914000000005,-112.724099,4.53,2.438,89.0,14.76,,0.21,29.33,1.179,,118.0,0.038,,,,134.83,8.833,PIBO,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,Rocky Mountain Subalpine Dry-Mesic Spruce - Fir Forest & Woodland,Rocky Mountain Subalpine-High Montane Conifer Forest,Rocky Mountain Cool Temperate Forest & Woodland,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-04T18:18:03.875219
2719,2719,4986,678,2009.0,,44.59664,-114.60368000000001,8.03,2.222,162.5,27.36,,0.34,28.25,1.179,,128.0,0.05,3.56,,,375.38,727.828,PIBO,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland,Middle Rocky Mountain Montane Douglas-fir Forest & Woodland,Central Rocky Mountain Dry Lower Montane-Foothill Forest,Rocky Mountain Cool Temperate Forest & Woodland,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-04T18:13:13.355997
2720,2720,7456,698,2013.0,,44.193362,-115.24733300000001,10.92,3.194,246.7,15.92,,0.41,33.44,1.179,,95.0,0.154,0.29,,,324.28,163.35,PIBO,Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest,Central Rocky Mountain Douglas-fir - Pine Forest,Central Rocky Mountain Dry Lower Montane-Foothill Forest,Rocky Mountain Cool Temperate Forest & Woodland,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-04T18:23:33.937118
2721,2721,5009,750,2009.0,,44.895486,-115.33916599999999,7.6,0.502,163.5,20.31,,0.52,40.31,1.179,,130.0,0.03,23.09,,,18.35,0.863,PIBO,Rocky Mountain Subalpine-Montane Mesic Meadow,Rocky Mountain Subalpine-Montane Mesic Grassland & Meadow,Rocky Mountain-Vancouverian Subalpine-High Montane Mesic Meadow,Western North American Grassland & Shrubland,Temperate Grassland & Shrubland,Temperate & Boreal Grassland & Shrubland,Shrub & Herb Vegetation,2019-09-04T18:23:34.482885
2722,2722,2472,1048,2006.0,,44.22315,-119.81241999999999,2.3,0.6759999999999999,170.2,7.65,,0.29,75.03,1.179,,79.0,0.0115,8.5,,,217.39,18.595,PIBO,Rocky Mountain Alpine-Montane Wet Meadow,Vancouverian & Rocky Mountain Montane Wet Meadow & Marsh,"Western North American Montane-Subalpine Marsh, Wet Meadow & Shrubland","Western North American Freshwater-Marsh, Wet Meadow & Shrubland","Temperate to Polar Freshwater Marsh, Wet Meadow & Shrubland",Shrub & Herb Wetland,Shrub & Herb Vegetation,2019-09-04T18:18:35.799624
2723,2723,1537,1079,2002.0,,45.165221,-120.797257,4.96,1.273,110.0,,,,,1.179,,138.0,,,,,,,PIBO,Inter-Mountain Basins Big Sagebrush Steppe,Intermountain Dry Tall Sagebrush Stepp & Shrubland,Great Basin-Intermountain Tall Sagebrush Steppe & Shrubland,Western North American Cool Semi-Desert Scrub & Grassland,Cool Semi-Desert Scrub & Grassland,Cool Semi-Desert Scrub & Grassland,Desert & Semi-Desert,2019-09-04T18:23:35.222353
2724,2724,2495,1092,2006.0,,44.714157,-119.545225,7.0,7.815,124.0,,,,,1.179,,130.0,,,,,,,PIBO,Columbia Basin Foothill Riparian Woodland and Shrubland,Rocky Mountain-Great Basin Montane Riparian Forest,Rocky Mountain-Great Basin Montane Riparian Forest,Rocky Mountain-Great Basin Montane Flooded & Swamp Forest,Temperate Flooded & Swamp Forest,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-04T18:17:11.645966
2725,2725,1554,1094,2003.0,,44.954285999999996,-119.76630700000001,2.36,3.655,116.0,,,,,1.179,,131.0,,,,,,,PIBO,Columbia Basin Foothill Riparian Woodland and Shrubland,Rocky Mountain-Great Basin Montane Riparian Forest,Rocky Mountain-Great Basin Montane Riparian Forest,Rocky Mountain-Great Basin Montane Flooded & Swamp Forest,Temperate Flooded & Swamp Forest,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-04T18:22:01.412089
