SiteID,RchID,Stream,Yr,Project,Type,PanelYr,HUC6,SiteName,Group,Order,Region,Forest,District,State,Lat,Long,FedPct,Mgmt,StrmFlow,Area,Elev,AvgPrecip,TotalIndex,Cond,Bf,RchLen,Grad,Sin,PoolDp,PoolFrq,PoolPct,WDTrans,WDWetTrans,D50,PTFines2,PTFines6,Stab,VegStab,BankAngle,UnCutPct,LWFrq,LWVol
1299,1819,W.F. Fishtrap,2005,CRB,I,5,1.70E+11,034-16-I,34,16,R1,Lolo,Plains-Thompson Falls,MT,47.803477,-115.178069,99.48,Managed,,37.01,1148.6,1.51,,50,6.29,174,1.54,1.176,0.49,40.23,41.26,18.19,34.44,0.0575,0.4,8.27,100,70.45,92,53.66,,
1351,1875,South,2005,CRB,I,5,1.70E+11,093-01-I,93,1,R4,Salmon-Challis,Lost River,ID,43.91523,-113.032163,100,Managed,,23.1,1771.9,0.574,57.40795104,250,2.4,166,6.892,1.176,0.12,42.17,13.8,9.68,30.66,0.012,20.74,48.34,97.62,50,80,59.52,72.29,60.448
1998,3601,Spawn Extra 2,2004,OTHER,I,,1.60E+11,499-05-I,499,5,R4,Uinta-Wasatch-Cache,Logan,UT,41.83342,-111.570386,99.01,Managed,,13,1846,0.875,41.16525558,250,2.2,162,4.093,1.176,0.18,86.42,44.38,9.22,19.9,0.031,5.71,17.02,64.29,61.9,98,42.86,6.17,0.153
2132,6728,Warm Springs,2012,CRB,I,2,1.71E+11,129-02-I,129,2,R4,Payette,New Meadows,ID,44.870464,-116.42596,86.65,Managed,Flow (whole reach),13.47,1149.8,0.73,23.67212209,70,4.6,168.4,2.559,1.176,0.21,35.63,18.71,16.58,53.89,0.029,17.44,25.78,97.62,78.57,132,14.63,172.21,21.298
2211,3719,McDonald,2007,CRB,I,2,1.71E+11,171-12-I,171,12,R4,Humboldt-Toiyabe,Mountain City,NV,41.93265,-115.766585,98.67,Managed,Flow (whole reach),33.58,1812.1,0.489,24.41862975,130,3.7,169.4,1.623,1.176,0.2,129.87,60.39,16.53,28.32,0.018,30.45,45.4,83.33,66.67,119,18.42,29.52,0.863
2632,4542,South Willow,2008,CNTRCT,I,,1.00E+11,517-10-I,517,10,R1,Beaverhead-Deerlodge,Madison,MT,45.564618,-111.931385,100,Managed,Flow (whole reach),42.34,1982,1.074,70.32009883,60,9.07,204,2.265,1.176,0.42,24.51,21.47,17.97,54.79,0.131,0.67,3.73,80.49,43.9,100,35.9,274.51,99.819
2683,7700,Fourth of July,2013,CNTRCT,I,3,1.71E+11,512-14-I,512,14,R1,Clearwater,North Fork,ID,46.663519,-115.373381,100,Managed,Flow (whole reach),112.17,752,1.545,47.4305231,40,14.66,389.4,2.034,1.176,0.55,15.41,16.41,28.33,65.15,0.071,0,2.13,100,100,105,45.24,331.28,221.409
2957,5743,Moose,2010,CRB,K,5,1.71E+11,095-03-K,95,3,R4,Salmon-Challis,Salmon-Cobalt,ID,45.310618,-114.041481,98.96,Managed,Flow (whole reach),38.79,1995,0.733,,,8.06,144.1,1.499,1.176,0.42,34.7,35.53,22.13,24.78,,,,95.74,70.21,123,27.66,,
3331,7091,Jim 1,2012,SPCL,I,8,1.70E+11,526-43-I,526,43,R1,,,MT,47.58335556,-113.8311222,68.13519983,Managed,Flow (whole reach),21.89030046,1313.114746,1.37861,80.13766897,130,8.06,212,2.991,1.176,0.36,94.34,68.35,11.45,21.62,0.064,6.47,10.13,100,45.24,93,57.14,792.45,855.407
367,4911,M.F. Kelly,2009,CRB,I,4,1.71E+11,074-03-I,74,3,R1,Clearwater,North Fork,ID,46.730868,-114.859066,99.12,Reference,Flow (whole reach),38.01,1310.4,1.676,17.01323351,50,10.77,243.3,2.359,1.175,0.25,12.33,10.77,24.04,37.15,0.1375,0.22,0.67,100,91.89,135,13.51,20.55,1.595
549,7411,Bady,2013,CRB,I,3,1.70E+11,100-04-I,100,4,R4,Salmon-Challis,Lost River,ID,43.967097,-114.031492,100,Managed,No flow (completely dry),11.23,2141.4,0.581,,,2.1,168.9,2.978,1.175,0,0,0,12.14,0,0.002,,,97.62,76.19,143,4.76,0,0
698,4281,Canyon,2008,CRB,I,3,1.71E+11,116-13-I,116,13,R4,Boise,Lowman,ID,44.193362,-115.247333,100,Managed,Flow (whole reach),81.43,1554,1.107,68.96562311,50,10.68,263.2,2.952,1.175,0.51,19,21.58,27.51,46.04,0.25,2.47,8.47,100,97.73,109,32.56,216.57,135.887
888,1287,Doe,2004,CRB,I,4,1.71E+11,136-20-I,136,20,R6,Wallowa-Whitman,Wallowa Valley,OR,45.747393,-117.023321,95.5,Managed,,14.53,1150.7,0.514,44.246334,40,4.65,193,3.13,1.175,0.24,46.63,19.48,21.86,42.23,0.0505,7.48,10.07,94,56,128,16.67,212.44,41.463
932,1343,Dutch Flat,2001,CRB,IS,4,1.71E+11,144-14-IS,144,14,R6,Wallowa-Whitman,Whitman ,OR,44.958845,-118.126627,100,Reference,,22.09,1596.8,0.907,,20,6.11,162.5,0.462,1.175,0.52,67.69,80.18,14.99,45.92,0.004,,,92.5,52.5,92,52.5,1316.92,349.398
1023,1470,E.F. Canyon,2004,CRB,IS,1,1.71E+11,155-10-IS,155,10,R6,Malheur,Blue Mountain,OR,44.269765,-118.873792,100,Managed,,40.47,1389.8,0.626,49.68780943,80,7.72,170.4,1.373,1.175,0.35,46.95,36.56,30.61,96.16,0.038,6.34,11.56,90.24,87.8,118,33.33,363.85,212.135
1026,7515,Fields,2013,CRB,K,3,1.71E+11,156-03-K,156,3,R6,Malheur,Blue Mountain,OR,44.362135,-119.306359,95.49,Managed,Flow (whole reach),25.34,1128.8,0.451,56.2603579,310,5.12,114.7,4.499,1.175,0.21,95.9,38.88,13.8,18.79,0.0385,15.66,17.9,97.37,63.16,125,19.44,331.3,233.62
1090,1550,E.F. Deer,2003,CRB,I,3,1.71E+11,164-10-I,164,10,R6,Malheur,Blue Mountain,OR,44.713112,-119.280329,71.06,Managed,,11.97,1249.1,0.451,20.05145681,160,3.9,170.4,3.081,1.175,0.17,52.82,21.36,30.29,95.8,0.02,14.11,22.32,100,54.76,133,9.52,181.92,114.303
1399,5493,Fourth Of July,2010,CRB,K,5,1.71E+11,109-05-K,109,5,R4,Sawtooth,SNRA,ID,44.034295,-114.789148,100,Managed,Flow (whole reach),42.95,2201.4,1.015,,0,5.93,124.8,3.213,1.175,0.32,8.01,7.85,15.92,27.68,,,,97.62,95.24,100,35.71,,
2027,3911,Furnace,2007,CRB,I,1,1.71E+11,112-01-I,112,1,R4,Salmon-Challis,Salmon-Cobalt ,ID,44.762452,-114.47213,100,Managed,Flow (whole reach),46.49,1763.3,0.755,58.12983602,70,4.94,169.9,3.178,1.175,0.27,58.86,37.37,22.36,57.78,0.0725,1.07,2.67,97.62,78.57,108,35,100.06,27.415
2231,3634,Lost,2007,SPCL,R,,1.70E+11,022-13-R,22,13,R1,Panhandle,Coeur dAlene River,ID,47.709013,-115.940859,100,Managed,Flow (whole reach),61.03,773.8,1.166,42.09267838,40,9.32,244,1.18,1.175,0.22,20.49,18.57,23.93,52.87,0.07,0.8,3.87,100,94,112,26.53,139.34,20.706
3222,6474,S.F. Circle 1,2012,CNTRCT,I,,1.70E+11,524-11-I,524,11,NPS,NPS,City of Rocks NR,ID,42.07749167,-113.7068889,0,Managed,Flow (whole reach),2.869588867,1820.973389,0.51597,0,110,1.75,180.2,2.897,1.175,0.05,61.04,10.1,8.76,58.39,0.002,87.29,93.57,95.45,63.64,102,36.84,110.99,7.788
22,3614,Andrews,2007,CRB,IS,3,1.70E+11,006-16-IS,6,16,R6,Okanogan-Wenatchee,Methow Valley,WA,48.858404,-120.161358,100,Reference,Flow (whole reach),36.38,1419.6,0.909,50.421417,20,11.37,242,2.302,1.174,0.51,33.06,37.27,20.7,51.96,0.048,27.17,36.83,97.62,57.14,99,35.9,528.93,1266.838
316,4891,Heller,2009,CRB,I,4,1.70E+11,064-08-I,64,8,R1,Panhandle,St. Joe,ID,47.066174,-115.216626,99.99,Managed,Flow (whole reach),17,1434.5,1.407,29.46401624,50,6.32,184.7,1.624,1.174,0.29,27.07,18.35,19.09,28.14,0.0745,3.47,6.8,100,97.62,131,14.29,75.8,37.498
322,3650,Falls,2007,CRB,I,2,1.70E+11,066-17-I,66,17,R1,Panhandle,St. Joe,ID,47.355989,-116.293701,70.45,Managed,Flow (whole reach),20.05,815.1,1.24,62.81913132,30,8.87,226.5,1.404,1.174,0.43,22.08,28.96,20.87,59.13,0.062,3.07,6,100,91.3,103,33.33,70.64,15.815
400,507,Baldy,2001,CRB,I,1,1.71E+11,082-05-I,82,5,R1,Nez Perce,Red River,ID,45.912898,-115.640113,100,Managed,,10.77,1241.9,1.086,,20,3.67,87,1.494,1.174,0.23,103.45,63.79,24.48,93.94,0.031,,,100,100,99,32.56,367.82,124.177
532,7406,Lake,2013,CRB,I,3,1.71E+11,097-16-I,97,16,R4,Salmon-Challis,Salmon-Cobalt,ID,45.015436,-113.993407,99.14,Managed,Flow (whole reach),38.7,1605.6,0.629,31.393993,70,3.53,167,2.479,1.174,0.23,53.89,21.02,8.19,20.18,0.016,15.65,30.11,95,65,99,37.5,203.59,16.237
838,6627,Third Fork Squaw,2012,CRB,I,2,1.71E+11,129-05-I,129,5,R4,Boise,Emmett,ID,44.373148,-116.300288,100,Managed,Flow (whole reach),53.59,1121.9,0.84,28.77333788,50,6.78,177.5,1.876,1.174,0.34,22.54,28.68,18.85,38.74,0.053,3.83,5.33,97.73,77.27,135,17.5,39.44,52.631
1019,1461,Canyon,2001,CRB,IK,1,1.71E+11,155-01-IK,155,1,R6,Malheur,Blue Mountain,OR,44.222249,-118.858664,99.86,Managed,Flow (whole reach),71.48,1293.5,0.627,,90,7.16,162.4,0.856,1.174,0.3,36.95,30.79,46.27,61.75,0.034,,,80,60,135,13.33,55.42,6.933
1158,6685,Little Cottonwood,2012,CRB,K,2,1.70E+11,175-03-K,175,3,R4,Sawtooth,Minidoka,ID,42.219487,-114.050705,100,Managed,Other (make detailed comment),8.33,1983.9,0.597,,80,1.69,143,6.133,1.174,0,0,0,19.35,20.44,0.002,,,100,65.22,130,5.13,552.45,31.523
1295,1813,Siegel,2005,CRB,I,5,1.70E+11,033-15-I,33,15,R1,Lolo,Plains-Thompson Falls,MT,47.309363,-114.802119,99.99,Managed,,36.05,807.5,0.87,,,4.15,199,3.146,1.174,0,0,0,16.65,0,0.086,,,98,70,130,12,,
1349,1872,N.F. Moose,2005,CRB,I,5,1.71E+11,079-14-I,79,14,R1,Nez Perce,Moose Creek,ID,46.29105,-114.898631,100,Reference,,70.37,1212.8,1.41,39.57963494,10,14.25,340,2.479,1.174,0.39,8.82,9.59,30.64,91.34,0.189,0,1.56,100,86,127,20.41,197.06,72.151
1446,5561,N.F. Minam,2010,CRB,I,5,1.71E+11,140-16-I,140,16,R6,Wallowa-Whitman,Eagle Cap,OR,45.268371,-117.462978,100,Reference,Flow (whole reach),24.66,1649.2,1.513,23.7818444,20,8.78,199,0.166,1.174,0.73,25.13,54.22,14.72,37.71,0.008,22.67,66,95.83,77.08,92,52.08,25.13,18.735
1531,5661,Crooked 3,2010,CNTRCT,I,5,1.71E+11,506-06-I,506,6,R1,Nez Perce,Red River,ID,45.737726,-115.521569,99.37,Managed,Flow (whole reach),109.4,1324.6,1.084,45.98831711,20,9.3,248,0.859,1.174,0.56,24.19,37.78,18.63,39.28,0.065,3,5.33,98,94,122,25.53,564.52,183.775
1775,2155,E.F. Blue,2006,CRB,I,1,1.70E+11,026-13-I,26,13,R1,Kootenai,Cabinet,MT,48.103627,-116.01422,96.01,Managed,Flow (whole reach),29.37,703.9,1.434,51.81650294,30,9.84,209.1,1.884,1.174,0.48,28.69,29.94,13.82,39.87,0.041,13.44,16.22,100,90.48,110,21.43,549.98,385.111
238,4147,Tin Cup Joe,2008,CRB,I,3,1.70E+11,053-05-I,53,5,R1,Beaverhead-Deerlodge,Pintler,MT,46.38579,-112.895626,100,Managed,Flow (whole reach),17.84,1888.7,0.872,58.37649006,20,5.99,163,2.81,1.173,0.39,42.94,32.64,15.7,30.67,0.0535,4.19,17.43,97.5,70,104,30,171.78,28.633
347,4896,Rubie,2009,CRB,I,4,1.71E+11,070-11-I,70,11,R1,Nez Perce,Red River ,ID,45.545397,-116.078435,99.17,Managed,Flow (whole reach),24.72,1517.5,1.097,63.41363452,10,6.66,155,2.252,1.173,0.38,32.26,26.97,12.94,16.41,0.05,15.89,19.36,85,72.5,95,40,574.19,84.065
354,428,E.F. Emerald,2001,CRB,I,1,1.70E+11,071-07-I,71,7,R1,Panhandle,St. Joe,ID,47.024572,-116.32918,92.26,Managed,,45.64,856.6,1.107,,30,7.27,181.9,,1.173,0.42,32.99,68.72,20.44,57.94,0.07,,,95.24,95.24,120,14.63,126.44,27.7
468,7387,Little Eightmile,2013,CRB,I,3,1.71E+11,091-06-I,91,6,R4,Salmon-Challis,Leadore,ID,44.788671,-113.41882,99.81,Managed,Flow (whole reach),31.33,2039.7,0.544,48.30321698,180,4.42,155.3,2.466,1.173,0.23,45.07,24.02,17.1,26.04,0.0395,13.05,15.38,100,100,113,27.03,283.32,34.648
533,7407,Allison,2013,CRB,I,3,1.71E+11,097-17-I,97,17,ID BLM,Idaho Falls,Challis,ID,44.76523,-113.97668,100,Managed,Flow (whole reach),16.38,1550.9,0.507,72.84663243,60,2.55,163.8,7.137,1.173,0.2,61.05,13.25,6.12,12.05,0.042,2.35,7.04,100,27.5,89,50,354.09,25.985
572,6602,Rosetta,2012,CRB,K,2,1.71E+11,103-01-K,103,1,R4,Sawtooth,Fairfield,ID,43.551294,-114.760276,100,Managed,Flow (whole reach),5.65,1855.5,0.697,23.95957042,90,2.26,124.3,4.296,1.173,0.13,185.04,42.08,11.98,19.67,0.0055,42.96,56.4,97.5,92.5,116,27.03,104.59,9.056
1152,6262,Little Piney,2011,CRB,I,1,1.70E+11,174-05-I,174,5,R4,Sawtooth,Minidoka,ID,42.071456,-114.267206,100,Managed,Flow (whole reach),17.93,1840.6,0.658,38.40285466,30,3.64,184.5,2.575,1.173,0.2,54.2,23.85,15.51,17.31,0.0435,5.45,22.52,93.48,54.35,117,22.73,151.76,59.374
1997,4607,Spawn Extra 1,2008,OTHER,I,,1.60E+11,499-04-I,499,4,R4,Uinta-Wasatch-Cache,Logan,UT,41.829479,-111.57382,99.05,Managed,Flow (whole reach),13.57,1823,0.865,46.12985425,270,2.08,173.6,3.865,1.173,0.22,103.69,32.83,9.31,12.69,0.033,7.71,22.58,95.24,95.24,74,61.9,11.52,0.252
2597,7592,Big Muddy,2013,CRB,K,3,1.70E+11,013-01-K,13,1,R6,Colville,Sullivan Lake,WA,48.729843,-117.494135,100,Managed,Flow (whole reach),2.25,992,1.025,0,110,2.01,123.4,1.216,1.173,0.18,105.35,35.58,7.13,16.77,0.002,97.87,100,97.5,95,100,42.5,145.87,7.762
3431,7787,Fields Gulch,2013,SPCL,I,6,1.70E+11,526-99-I,526,99,R1,Helena,Lincoln,Montana,46.89548578,-112.6553266,,Managed,Flow (whole reach),7.09416,1876,0.68101,,140,2.09,168.6,3.974,1.173,0.12,142.35,29.83,7.02,12.65,0.04,23.51,28.22,100,78.57,112,33.33,183.87,17.721
76,5339,Lamb,2010,CRB,IKS,5,1.70E+11,015-09-IKS,15,9,R1,Panhandle,Priest Lake,ID,48.531112,-116.980373,96.96,Managed,Flow (whole reach),33.63,787.3,0.843,4.832667486,20,6.06,167.2,0.574,1.172,0.35,47.85,47.79,11.82,13.13,0.002,78.87,87.96,97.62,71.43,97,61.9,203.35,17.289
337,6565,Cottonwood,2012,CRB,K,2,1.71E+11,069-07-K,69,7,ID BLM,Coeur dAlene,Cottonwood,ID,45.925622,-116.638826,10.48,Managed,Flow (whole reach),24.8,987.1,0.65,38.253152,60,4.27,119.5,6.293,1.172,0.21,41.84,9.79,10.72,28.85,0.059,7.73,14,97.37,92.11,129,15.79,83.68,11.005
577,7429,Lincoln,2013,CRB,I,3,1.71E+11,105-07-I,105,7,R4,Boise,Mountain Home,ID,43.649453,-115.272793,100,Managed,Flow (whole reach),4.87,1626.6,0.702,3.025943917,100,2,167.7,2.904,1.172,0.13,95.41,21.05,8.54,25.1,0.003,71.93,87.37,100,92.5,88,50,53.67,12.75
1122,3712,Rock,2007,CRB,K,2,1.71E+11,169-13-K,169,13,OR-WA BLM,Spokane,Wenatchee,WA,45.914849,-120.601093,3.08,Managed,Flow (whole reach),27.78,676.6,0.585,44.48815414,80,4.99,167,3.072,1.172,0.35,65.87,38.44,22.19,73.65,0.057,14,16.47,80.95,71.43,130,9.76,17.96,4.253
1312,5389,Mccabe,2010,CRB,I,5,1.70E+11,048-01-I,48,1,R1,Lolo,Seeley Lake,MT,47.132501,-113.084137,100,Managed,Flow (whole reach),9.72,1601.9,1.027,65.51189569,80,5.56,150,3,1.172,0.2,53.33,39.53,17.8,23.48,0.0515,22.86,27.43,100,57.89,96,54.05,366.67,113.487
1358,5438,Basin,2010,CRB,I,5,1.70E+11,093-13-I,93,13,R4,Salmon-Challis,Lost River,ID,44.05587,-113.415479,100,Managed,Flow (whole reach),34.84,2130.1,0.635,0,430,2.1,165,1.436,1.172,0.16,109.09,38.67,9.82,20.63,0.02,19.29,40.39,100,69.05,137,2.56,0,0
1541,5375,Mcginnis,2010,CRB,K,5,1.70E+11,034-12-K,34,12,R1,Lolo,Plains-Thompson Falls,MT,47.679247,-114.830235,99.24,Managed,Flow (whole reach),45.36,1220.2,0.655,,,9.54,124,,1.172,1.01,16.13,76.61,14.04,13.59,,,,100,97.62,99,40.48,,
1966,2579,Big Cedar,2006,CNTRCT,I,,1.70E+11,509-08-I,509,8,R4,Sawtooth,Minidoka ,ID,42.292419,-114.047341,100,Managed,No flow (dry),29.29,1544.7,0.518,,,2.01,162.3,3.82,1.172,0,0,0,9.26,0,0.025,,,100,95,110,22.5,0,0
2004,2125,Trib of Deep,2006,SPCL,R,,1.70E+11,011-04-R,11,4,R6,Colville,Three Rivers,WA,48.976522,-118.082146,83.4,Managed,Flow (whole reach),6.17,1082.2,0.921,36.61678362,90,2.57,170,1.947,1.172,0.18,170.59,59.59,10.83,51.11,0.015,13.47,16.73,100,71.43,109,30.95,394.12,371.903
2127,6724,S.F. Dearborn,2012,MRB,I,2,1.00E+11,238-02-I,238,2,R1,Helena,Lincoln,MT,47.060347,-112.295031,81.67,Managed,Other (make detailed comment),13.13,1483.6,0.554,,160,5.26,148.6,1.682,1.172,0,0,0,16.46,28.03,0.049,,,94.44,44.44,137,11.11,26.92,1.442
2612,4525,Crooked,2008,MRB,I,3,1.01E+11,204-18-I,204,18,R1,Custer,Beartooth,MT,45.16952,-108.442265,100,Managed,Flow (whole reach),2.52,2066,0.518,18.88313947,290,1.54,170,4.153,1.172,0.09,141.18,24.88,11.04,11.53,0.018,4.83,8.89,100,100,122,2.38,0,0
2639,4550,Camp (C6),2008,SPCL,I,3,1.71E+11,518-04-I,518,4,R6,Malheur,Blue Mountain,OR,44.662188,-118.813261,99.02,Managed,Flow (whole reach),114.53,1118,0.527,10.39251839,140,8.73,219.5,1.567,1.172,0.27,31.89,18.95,43.33,186.97,0.094,0,1.22,100,84.09,139,4.55,22.78,22.519
2860,5264,MFJDPIBO-003,2009,SPCL,I,4,1.71E+11,522-03-I,522,3,R6,Malheur,Blue Mountain,OR,44.675036,-118.748423,96.61,Managed,Flow (whole reach),633,1074,0.651,18.39453732,,12.5,289,0.446,1.172,0.61,13.84,74.05,26.62,38.2,0.063,1.33,2,88,62,136,16,3.46,0.832
2989,5789,Mussigbrod,2010,MRB,I,5,1.00E+11,222-06-I,222,6,R1,Beaverhead-Deerlodge,Wisdom,MT,45.770712,-113.586367,100,Managed,Flow (whole reach),47.73,1951,0.843,29.73952973,20,7.09,165,0.57,1.172,0.33,30.3,22.48,11.25,22.54,0.0205,29.53,33.67,97.62,95.24,90,48.78,460.61,88.347
125,2162,East Branch Big,2006,CRB,I,1,1.70E+11,027-14-I,27,14,R1,Kootenai,Rexford,MT,48.616605,-115.472521,100,Managed,Flow (whole reach),37.45,1345.7,0.895,43.58988427,10,7,174.1,1.132,1.171,0.3,34.46,43.25,24.89,70.97,0.0625,1.67,5.44,100,93.18,120,14.63,218.27,40.721
248,4855,Corduroy,2009,CRB,K,4,1.70E+11,054-08-K,54,8,R1,Beaverhead-Deerlodge,Pintler,MT,46.512827,-113.50684,100,Managed,Flow (whole reach),4.69,1768.8,0.741,,,2.3,121.3,5.837,1.171,0.22,148.39,35.78,11.03,6.43,,,,95,55,107,25.64,,
416,555,Flat,2003,CRB,I,3,1.71E+11,085-13-I,85,13,R1,Bitterroot,West Fork,ID,45.721483,-114.857708,100,Reference,,34.15,1391.3,1.128,64.91973662,20,8.42,172,3.779,1.171,0.29,40.7,29.19,39.62,148.57,0.057,2.83,11.83,100,92.86,103,38.1,895.35,191.434
434,4184,Big Blowout,2008,CRB,I,3,1.71E+11,087-06-I,87,6,R1,Nez Perce,Red River,ID,45.484898,-115.481629,100,Managed,Flow (whole reach),3.39,1702.4,0.857,41.38574297,20,2.29,165.1,3.101,1.171,0.15,187.76,48.09,12.23,42.27,0.005,26.66,41.37,97.62,97.62,85,50,478.5,131.98
1322,5401,Moose,2010,CRB,K,5,1.70E+11,050-05-K,50,5,R1,Helena,Lincoln,MT,46.922422,-112.855485,100,Managed,Flow (whole reach),12.02,1335,0.609,,,3.53,117.3,2.089,1.171,0.23,85.25,32.74,10.85,9.54,,,,97.5,90,100,47.5,,
1912,2512,Harrington Fork,2006,CRB,I,1,1.70E+11,174-19-I,174,19,R4,Sawtooth,Minidoka,ID,42.30037,-114.252433,100,Managed,Flow (whole reach),21.37,1462.4,0.529,34.02953548,70,3.17,166.6,4.664,1.171,0.18,54.02,20.71,20.54,48.88,0.05,17.31,22.8,85.71,28.57,132,4.88,96.04,14.014
2079,6249,Pine,2011,CRB,K,1,1.71E+11,158-08-K,158,8,R6,Deschutes & Ochoco,Lookout Mountain,OR,44.081812,-120.409762,100,Managed,Flow (whole reach),17.14,1267.1,0.373,32.77430607,162,2.82,122.5,4.114,1.171,0.29,40.82,14.2,15.1,16.46,0.0315,10.42,16.96,97.5,75,132,15,187.76,222.645
2289,5711,East Fork,2010,CNTRCT,I,,1.70E+11,512-05-I,512,5,R1,Panhandle,Sandpoint,ID,48.242903,-116.106868,100,Managed,Flow (whole reach),52.46,825.9,1.863,25.16793952,18,13.1,409.2,2.61,1.171,0.41,21.99,17.5,35.68,35.32,0.089,0.83,10.11,100,83.33,143,15.79,85.53,138.859
2631,5775,Little Boulder,2010,MRB,I,5,1.00E+11,226-13-I,226,13,R1,Beaverhead-Deerlodge,Jefferson,MT,46.193257,-112.140788,100,Managed,Flow (whole reach),77.16,1484,0.586,28.95630063,70,5.82,183.8,0.854,1.171,0.38,48.97,44.94,10.3,16.03,0.056,12.83,21.07,97.83,73.91,111,39.13,48.97,13.073
2745,5138,Buck,2009,MRB,I,4,1.00E+11,215-10-I,215,10,R1,Gallatin,Hebgen Lake,MT,45.166452,-111.25096,97.74,Managed,Flow (whole reach),59.18,1926,0.777,39.08250063,200,5.8,197,1.959,1.171,0.31,15.23,13.65,14.47,29.98,0.0775,3.78,6.67,96,76,124,14,50.76,11.422
2947,5735,Badger,2010,CRB,K,5,1.71E+11,165-11-K,165,11,R6,Deschutes & Ochoco,Lookout Mountain,OR,44.462526,-120.120801,100,Managed,Flow (whole reach),18.44,1458,0.716,,,3.65,130.5,3.785,1.171,0.19,38.31,9.27,14.01,21.63,,,,100,95.45,130,13.64,,
56,4071,Twelvemile,2008,CRB,I,3,1.70E+11,012-08-I,12,8,R6,Colville,Three Rivers,WA,48.406593,-117.796058,99.88,Managed,Flow (whole reach),6.93,799.5,0.736,40.06514764,100,3.01,163.3,5.726,1.17,0.17,73.48,12.92,7.48,19.21,0.0135,19.67,23.89,100,52.38,105,28.57,324.56,97.577
299,369,S.F. Petty,2003,CRB,I,3,1.70E+11,061-08-I,61,8,R1,Lolo,Ninemile,MT,46.840877,-114.443455,74.33,Managed,,23.76,1202.1,0.825,29.09551438,90,4.42,169.7,1.438,1.17,0.21,53.03,32.35,17.82,32.08,0.026,4,10.67,97.62,80.95,124,14.71,165,78.964
451,4936,Reynolds,2009,CRB,IS,2,1.71E+11,089-12-IS,89,12,R4,Salmon-Challis,North Fork,ID,45.490318,-114.549431,99.89,Reference,Flow (whole reach),43.64,1714.1,0.996,,30,8.28,221,2.068,1.17,0.16,13.57,11.72,20.28,38.57,,16,17.78,100,100,104,38.1,371.04,94.49
813,5019,Granite,2009,CRB,I,4,1.71E+11,125-20-I,125,20,R4,Boise,Idaho City,ID,43.942941,-115.975042,84.63,Managed,Flow (whole reach),21.74,1338.3,0.963,43.47757519,80,3.3,165.2,2.548,1.17,0.21,72.64,32.08,9.41,13.31,0.0535,8.8,14.27,100,88.1,111,30.95,139.23,23.406
1000,4350,Silver,2008,CRB,I,3,1.71E+11,152-03-I,152,3,R6,Umatilla,North Fork John Day,OR,44.880239,-118.579504,100,Managed,Flow (whole reach),7.89,1230.7,0.689,64.46429658,80,2.61,172.8,6.632,1.17,0.18,150.46,43.52,8.99,33.44,0.0425,2.24,10.12,97.62,88.1,110,26.19,682.87,287.765
1020,1462,E.F. Beech,2001,CRB,I,1,1.71E+11,155-02-I,155,2,R6,Malheur,Blue Mountain,OR,44.511376,-118.969299,80.22,Managed,,50.83,1188.4,0.532,,,4.44,126.9,1.466,1.17,0.3,55.16,45.86,29.11,99.43,0.051,,,100,90.48,135,13.16,94.56,54.6
1262,5333,Thirteenmile,2010,CRB,I,5,1.70E+11,009-17-I,9,17,R6,Colville,Republic,WA,48.495006,-118.709729,87.12,Managed,Flow (whole reach),33.71,853.3,0.512,2.198109145,50,5.06,157.4,1.61,1.17,0.29,63.53,47.46,13.28,12.41,0.002,63.07,76.63,100,55,118,30.77,400.25,484.614
1377,1903,Castle,2005,CRB,I,5,1.70E+11,102-05-I,102,5,R4,Sawtooth,Ketchum,ID,43.635495,-114.576195,100,Managed,,30.85,2024.1,0.927,49.596009,60,6.19,188.9,2.059,1.17,0.32,21.18,18.1,20.06,39.45,0.054,3,9.5,97.92,85.42,116,21.28,402.33,60.649
1867,6166,Wash,2011,CRB,I,1,1.71E+11,126-04-I,126,4,R4,Boise,Emmett,ID,44.049676,-115.925979,98.74,Managed,Flow (whole reach),12.16,1015.6,0.631,19.6231476,70,2.47,157.7,2.27,1.17,0.14,114.14,44.96,10.1,22.43,0.0105,17.77,29.46,100,86.84,130,10.53,291.69,140.648
2318,6879,Pilgrim,2012,MRB,I,2,1.00E+11,232-01-I,232,1,R1,Lewis & Clark,Belt Creek,MT,47.118074,-110.926112,97.78,Managed,Flow (whole reach),73.86,1315.1,0.643,52.97404351,130,8.13,228.1,2.438,1.17,0.33,21.92,22.93,18.45,36.05,0.0915,0.5,11.33,100,90.91,119,29.55,219.2,31.498
2616,4527,Little Trapper,2008,CRB,K,3,1.70E+11,057-19-K,57,19,R1,Bitterroot,Darby,MT,45.923015,-114.19198,98.03,Managed,Flow (whole reach),7.59,1365,0.629,,,1.54,122.6,2.072,1.17,0.13,114.19,20.64,7.12,15.9,,,,100,78.57,116,19.05,,
261,327,Overwhich,2004,CRB,I,4,1.70E+11,056-02-I,56,2,R1,Bitterroot,West Fork,MT,45.664055,-114.151744,99.82,Reference,,71.03,1669.2,0.965,36.70535059,70,8.48,230.9,1.711,1.169,0.26,4.33,3.64,52.89,212.32,0.057,0,10,86.36,59.09,91,45.71,121.26,33.795
